Template ID	Gene Symbol	Assay ID	EMAP Term	Entrez ID	Theiler Stage
T6324	Foxp2	euxassay_004284	leg	114142	TS23
T6324	Foxp2	euxassay_004284	cranium	114142	TS23
T6324	Foxp2	euxassay_004284	stomach	114142	TS23
T6324	Foxp2	euxassay_004284	mantle layer	114142	TS23
T6324	Foxp2	euxassay_004284	lateral wall	114142	TS23
T6324	Foxp2	euxassay_004284	mandible	114142	TS23
T6324	Foxp2	euxassay_004284	footplate	114142	TS23
T6324	Foxp2	euxassay_004284	femur	114142	TS23
T6324	Foxp2	euxassay_004284	turbinate bones	114142	TS23
T6324	Foxp2	euxassay_004284	olfactory lobe	114142	TS23
T6324	Foxp2	euxassay_004284	pelvic girdle	114142	TS23
T6324	Foxp2	euxassay_004284	midgut	114142	TS23
T6324	Foxp2	euxassay_004284	basal columns	114142	TS23
T6324	Foxp2	euxassay_004284	palatal shelf	114142	TS23
T6324	Foxp2	euxassay_004284	skeleton	114142	TS23
T6324	Foxp2	euxassay_004284	bladder	114142	TS23
T6324	Foxp2	euxassay_004284	ear	114142	TS23
T6369	Gdf5	euxassay_004285	arm	14563	TS23
T6369	Gdf5	euxassay_004285	leg	14563	TS23
T6369	Gdf5	euxassay_004285	handplate	14563	TS23
T6369	Gdf5	euxassay_004285	footplate	14563	TS23
T6369	Gdf5	euxassay_004285	femur	14563	TS23
T6369	Gdf5	euxassay_004285	axial skeleton	14563	TS23
T6369	Gdf5	euxassay_004285		14563	
T6369	Gdf5	euxassay_004285	rib	14563	TS23
T6366	Hbb-y	euxassay_004286		15135	
T6091	Matn2	euxassay_004287	mesenchyme	17181	TS23
T6091	Matn2	euxassay_004287	meninges	17181	TS23
T6091	Matn2	euxassay_004287	choroid plexus	17181	TS23
T6091	Matn2	euxassay_004287	choroid invagination	17181	TS23
T6091	Matn2	euxassay_004287	roof plate	17181	TS23
T6292	Myadm	euxassay_004288	mesenchyme	50918	TS23
T6292	Myadm	euxassay_004288	forelimb	50918	TS23
T6292	Myadm	euxassay_004288	hindlimb	50918	TS23
T6292	Myadm	euxassay_004288	femur	50918	TS23
T6292	Myadm	euxassay_004288	footplate	50918	TS23
T6292	Myadm	euxassay_004288	tail	50918	TS23
T6346	Ostm1	euxassay_004289		14628	
T6341	Serpinb10	euxassay_004290		241197	
T6295	Tnnt3	euxassay_004291	vertebral axis muscle system	21957	TS23
T6295	Tnnt3	euxassay_004291	tongue	21957	TS23
T6295	Tnnt3	euxassay_004291	limb	21957	TS23
T6295	Tnnt3	euxassay_004291	diaphragm	21957	TS23
T6295	Tnnt3	euxassay_004291	anterior abdominal wall	21957	TS23
T6172	Yipf2	euxassay_004292		74766	
T4385	2310044H10Rik	euxassay_004293		69683	
T8259	2700029E10Rik	euxassay_004294		72549	
T8259	2700029E10Rik	euxassay_004294	vibrissa	72549	TS23
T4384	4732473B16Rik	euxassay_004295		100342	
T4137	6430701C03Rik	euxassay_004296		76229	
T4174	Dullard	euxassay_004297		67181	
T4387	Egfl9	euxassay_004298		106565	
T4387	Egfl9	euxassay_004298	brain	106565	TS23
T4387	Egfl9	euxassay_004298	spinal cord	106565	TS23
T4387	Egfl9	euxassay_004298	oesophagus	106565	TS23
T4387	Egfl9	euxassay_004298	pharynx	106565	TS23
T4387	Egfl9	euxassay_004298	respiratory	106565	TS23
T7225	Kptn	euxassay_004299		70394	
T4400	Sh3d4	euxassay_004300		20410	
T4400	Sh3d4	euxassay_004300	ventricle	20410	TS23
T4136	Slc16a8	euxassay_004301		57274	
T4098	Tarsl2	euxassay_004302		272396	
T4098	Tarsl2	euxassay_004302	mantle layer	272396	TS23
T8261	Tpt1h	euxassay_004303		107328	
T6330	6330512M04Rik	euxassay_004304		320802	
T4099	AU041707	euxassay_004305		102247	
T8262	Bcl2a1d	euxassay_004306		12047	
T8265	Blr1	euxassay_004307		12145	
T7184	Hint3	euxassay_004308		66847	
T6351	Hoxa5	euxassay_004309		15402	
T7229	Inhbe	euxassay_004310		16326	
T8267	Nmb	euxassay_004311		68039	
T8267	Nmb	euxassay_004311	mantle layer	68039	TS23
T7205	Psmb6	euxassay_004312		19175	
T7910	Ptgis	euxassay_004313	rib	19223	TS23
T7910	Ptgis	euxassay_004313	vertebral axis muscle system	19223	TS23
T7910	Ptgis	euxassay_004313	mesenchyme	19223	TS23
T7910	Ptgis	euxassay_004313	diaphragm	19223	TS23
T7910	Ptgis	euxassay_004313	mandible	19223	TS23
T7910	Ptgis	euxassay_004313	maxilla	19223	TS23
T7910	Ptgis	euxassay_004313	clavicle	19223	TS23
T7910	Ptgis	euxassay_004313	tongue	19223	TS23
T7910	Ptgis	euxassay_004313	penis	19223	TS23
T7910	Ptgis	euxassay_004313		19223	
T8281	Rpl36a	euxassay_004314		19982	
T5885	4833432M17Rik	euxassay_004315		381318	
T5878	4930539P14Rik	euxassay_004316	stroma	97827	TS23
T5878	4930539P14Rik	euxassay_004316	brain	97827	TS23
T5878	4930539P14Rik	euxassay_004316	neural retina	97827	TS23
T5878	4930539P14Rik	euxassay_004316	trigeminal V	97827	TS23
T5878	4930539P14Rik	euxassay_004316	glossopharyngeal IX	97827	TS23
T5878	4930539P14Rik	euxassay_004316	vestibulocochlear VIII	97827	TS23
T5878	4930539P14Rik	euxassay_004316	dorsal root ganglion	97827	TS23
T5878	4930539P14Rik	euxassay_004316	vagus X	97827	TS23
T5878	4930539P14Rik	euxassay_004316	spinal cord	97827	TS23
T5878	4930539P14Rik	euxassay_004316	cervico-thoracic	97827	TS23
T5878	4930539P14Rik	euxassay_004316	cervical	97827	TS23
T5084	9630042H07Rik	euxassay_004317		270624	
T5132	Acad10	euxassay_004318		71985	
T5036	Acbd5	euxassay_004319	brain	74159	TS23
T5036	Acbd5	euxassay_004319	stroma	74159	TS23
T5036	Acbd5	euxassay_004319	neural retina	74159	TS23
T5036	Acbd5	euxassay_004319	trigeminal V	74159	TS23
T5036	Acbd5	euxassay_004319	facial VII	74159	TS23
T5036	Acbd5	euxassay_004319	glossopharyngeal IX	74159	TS23
T5036	Acbd5	euxassay_004319	vestibulocochlear VIII	74159	TS23
T5036	Acbd5	euxassay_004319	vagus X	74159	TS23
T5036	Acbd5	euxassay_004319	dorsal root ganglion	74159	TS23
T5036	Acbd5	euxassay_004319	spinal cord	74159	TS23
T5036	Acbd5	euxassay_004319	olfactory	74159	TS23
T5156	Adamts4	euxassay_004320		240913	
T5156	Adamts4	euxassay_004320	vibrissa	240913	TS23
T5881	Akr1a4	euxassay_004321		58810	
T5089	B930067F20Rik	euxassay_004322		270906	
T5890	Ccnb2	euxassay_004323		12442	
T5890	Ccnb2	euxassay_004323	ventricular layer	12442	TS23
T5890	Ccnb2	euxassay_004323	axial muscle	12442	TS23
T5101	Ctdsp2	euxassay_004324	limb	52468	TS23
T5101	Ctdsp2	euxassay_004324	cardiovascular system	52468	TS23
T5101	Ctdsp2	euxassay_004324	gland	52468	TS23
T5101	Ctdsp2	euxassay_004324	integumental system	52468	TS23
T5101	Ctdsp2	euxassay_004324	alimentary system	52468	TS23
T5101	Ctdsp2	euxassay_004324	renal/urinary system	52468	TS23
T5101	Ctdsp2	euxassay_004324	reproductive system	52468	TS23
T5101	Ctdsp2	euxassay_004324	respiratory system	52468	TS23
T5101	Ctdsp2	euxassay_004324	skeleton	52468	TS23
T5101	Ctdsp2	euxassay_004324	tail	52468	TS23
T5143	Ddx54	euxassay_004325		71990	
T5114	Dsc2	euxassay_004326	stomach	13506	TS23
T5114	Dsc2	euxassay_004326	epidermis	13506	TS23
T5114	Dsc2	euxassay_004326	pharyngo-tympanic tube	13506	TS23
T5114	Dsc2	euxassay_004326	epithelium	13506	TS23
T5114	Dsc2	euxassay_004326	vibrissa	13506	TS23
T5114	Dsc2	euxassay_004326	calyces	13506	TS23
T5114	Dsc2	euxassay_004326	oral epithelium	13506	TS23
T5114	Dsc2	euxassay_004326	submandibular gland primordium	13506	TS23
T5114	Dsc2	euxassay_004326	molar	13506	TS23
T5114	Dsc2	euxassay_004326	olfactory	13506	TS23
T5114	Dsc2	euxassay_004326	ventricular layer	13506	TS23
T5114	Dsc2	euxassay_004326	rectum	13506	TS23
T5114	Dsc2	euxassay_004326	loop	13506	TS23
T5114	Dsc2	euxassay_004326	incisor	13506	TS23
T5114	Dsc2	euxassay_004326	thymus primordium	13506	TS23
T5114	Dsc2	euxassay_004326	respiratory	13506	TS23
T5114	Dsc2	euxassay_004326	naris	13506	TS23
T5114	Dsc2	euxassay_004326	bladder	13506	TS23
T5114	Dsc2	euxassay_004326	midgut	13506	TS23
T5114	Dsc2	euxassay_004326	hindgut	13506	TS23
T5114	Dsc2	euxassay_004326	oesophagus	13506	TS23
T5114	Dsc2	euxassay_004326	larynx	13506	TS23
T5083	Ect2	euxassay_004327		13605	
T5083	Ect2	euxassay_004327	ventricular layer	13605	TS23
T5083	Ect2	euxassay_004327	marginal layer	13605	TS23
T5876	Eif1ay	euxassay_004328		66235	
T5162	Eln	euxassay_004329	femur	13717	TS23
T5162	Eln	euxassay_004329	humerus	13717	TS23
T5162	Eln	euxassay_004329	scapula	13717	TS23
T5162	Eln	euxassay_004329	extrinsic ocular muscle	13717	TS23
T5162	Eln	euxassay_004329	rest of mesencyme	13717	TS23
T5162	Eln	euxassay_004329	lung	13717	TS23
T5162	Eln	euxassay_004329	mesenchyme	13717	TS23
T5162	Eln	euxassay_004329	rib	13717	TS23
T5162	Eln	euxassay_004329	mandible	13717	TS23
T5162	Eln	euxassay_004329	orbito-sphenoid	13717	TS23
T5162	Eln	euxassay_004329	vault of skull	13717	TS23
T5162	Eln	euxassay_004329	exoccipital bone	13717	TS23
T5162	Eln	euxassay_004329	vibrissa	13717	TS23
T5162	Eln	euxassay_004329	pelvic girdle	13717	TS23
T5162	Eln	euxassay_004329	maxillary division	13717	TS23
T5162	Eln	euxassay_004329	ventricular layer	13717	TS23
T5162	Eln	euxassay_004329	lip	13717	TS23
T5162	Eln	euxassay_004329	turbinate bones	13717	TS23
T5162	Eln	euxassay_004329	aorta	13717	TS23
T5162	Eln	euxassay_004329	palatal shelf	13717	TS23
T5162	Eln	euxassay_004329	skeletal muscle	13717	TS23
T5162	Eln	euxassay_004329	valve	13717	TS23
T5162	Eln	euxassay_004329	physiological umbilical hernia	13717	TS23
T5162	Eln	euxassay_004329	trachea	13717	TS23
T5162	Eln	euxassay_004329	nasal septum	13717	TS23
T5162	Eln	euxassay_004329	tibia	13717	TS23
T5162	Eln	euxassay_004329	fibula	13717	TS23
T5052	Hmgcr	euxassay_004330	brain	15357	TS23
T5052	Hmgcr	euxassay_004330	trigeminal V	15357	TS23
T5052	Hmgcr	euxassay_004330	glossopharyngeal IX	15357	TS23
T5052	Hmgcr	euxassay_004330	vagus X	15357	TS23
T5052	Hmgcr	euxassay_004330	dorsal root ganglion	15357	TS23
T5052	Hmgcr	euxassay_004330	spinal cord	15357	TS23
T5052	Hmgcr	euxassay_004330	cervico-thoracic	15357	TS23
T5052	Hmgcr	euxassay_004330	nucleus pulposus	15357	TS23
T5052	Hmgcr	euxassay_004330	thoracic	15357	TS23
T5052	Hmgcr	euxassay_004330	facial VII	15357	TS23
T5873	Jun	euxassay_004331	metacarpus	16476	TS23
T5873	Jun	euxassay_004331	ventricular layer	16476	TS23
T5873	Jun	euxassay_004331	metatarsus	16476	TS23
T5873	Jun	euxassay_004331	phalanx	16476	TS23
T5873	Jun	euxassay_004331	olfactory	16476	TS23
T5873	Jun	euxassay_004331	mantle layer	16476	TS23
T5873	Jun	euxassay_004331	ventral grey horn	16476	TS23
T5102	Lmbrd1	euxassay_004332		68421	
T5103	Lynx1	euxassay_004333		23936	
T5103	Lynx1	euxassay_004333	medulla	23936	TS23
T5103	Lynx1	euxassay_004333	mantle layer	23936	TS23
T5103	Lynx1	euxassay_004333	ventral grey horn	23936	TS23
T5103	Lynx1	euxassay_004333	ventricular layer	23936	TS23
T5911	Map2k1ip1	euxassay_004334		56692	
T5137	Mical1	euxassay_004335		171580	
T5142	Myo1c	euxassay_004336		17913	
T5085	Nup133	euxassay_004337		234865	
T5135	Olfml2b	euxassay_004338	humerus	320078	TS23
T5135	Olfml2b	euxassay_004338	scapula	320078	TS23
T5135	Olfml2b	euxassay_004338	mantle layer	320078	TS23
T5135	Olfml2b	euxassay_004338	neural retina	320078	TS23
T5135	Olfml2b	euxassay_004338	mesenchyme	320078	TS23
T5135	Olfml2b	euxassay_004338	stomach	320078	TS23
T5135	Olfml2b	euxassay_004338	femur	320078	TS23
T5135	Olfml2b	euxassay_004338	rest of mesenchyme	320078	TS23
T5135	Olfml2b	euxassay_004338	trigeminal V	320078	TS23
T5135	Olfml2b	euxassay_004338	metatarsus	320078	TS23
T5135	Olfml2b	euxassay_004338	mandibular division	320078	TS23
T5135	Olfml2b	euxassay_004338	pelvic girdle	320078	TS23
T5135	Olfml2b	euxassay_004338	maxillary division	320078	TS23
T5135	Olfml2b	euxassay_004338	dorsal root ganglion	320078	TS23
T5135	Olfml2b	euxassay_004338	axial skeleton	320078	TS23
T5135	Olfml2b	euxassay_004338	nucleus pulposus	320078	TS23
T5135	Olfml2b	euxassay_004338	clavicle	320078	TS23
T5135	Olfml2b	euxassay_004338	skeletal muscle	320078	TS23
T5135	Olfml2b	euxassay_004338	incisor	320078	TS23
T5135	Olfml2b	euxassay_004338	oesophagus	320078	TS23
T5135	Olfml2b	euxassay_004338	rest of mesencyme	320078	TS23
T5907	Pet112l	euxassay_004339		229487	
T5894	Pphln1	euxassay_004340		223828	
T5123	Prkcn	euxassay_004341		75292	
T5889	Ptpn1	euxassay_004342		19246	
T5043	Ripk4	euxassay_004343	pharyngo-tympanic tube	72388	TS23
T5043	Ripk4	euxassay_004343	epidermis	72388	TS23
T5043	Ripk4	euxassay_004343	epithelium	72388	TS23
T5043	Ripk4	euxassay_004343	vibrissa	72388	TS23
T5043	Ripk4	euxassay_004343	stomach	72388	TS23
T5043	Ripk4	euxassay_004343	left lung	72388	TS23
T5043	Ripk4	euxassay_004343	oral epithelium	72388	TS23
T5043	Ripk4	euxassay_004343	olfactory	72388	TS23
T5043	Ripk4	euxassay_004343	calyces	72388	TS23
T5043	Ripk4	euxassay_004343	loop	72388	TS23
T5043	Ripk4	euxassay_004343	respiratory	72388	TS23
T5043	Ripk4	euxassay_004343	naris	72388	TS23
T5043	Ripk4	euxassay_004343	adenohypophysis	72388	TS23
T5043	Ripk4	euxassay_004343	thymus primordium	72388	TS23
T5043	Ripk4	euxassay_004343	midgut	72388	TS23
T5043	Ripk4	euxassay_004343	oesophagus	72388	TS23
T5043	Ripk4	euxassay_004343	fundus region	72388	TS23
T5043	Ripk4	euxassay_004343	urethra	72388	TS23
T5043	Ripk4	euxassay_004343	trachea	72388	TS23
T5043	Ripk4	euxassay_004343	hindgut	72388	TS23
T5043	Ripk4	euxassay_004343	rectum	72388	TS23
T5043	Ripk4	euxassay_004343	right lung	72388	TS23
T5087	Rtn4	euxassay_004344	vertebral axis muscle system	68585	TS23
T5087	Rtn4	euxassay_004344	head mesenchyme	68585	TS23
T5087	Rtn4	euxassay_004344	stroma	68585	TS23
T5087	Rtn4	euxassay_004344	neural retina	68585	TS23
T5087	Rtn4	euxassay_004344	trigeminal V	68585	TS23
T5087	Rtn4	euxassay_004344	mesenchyme	68585	TS23
T5087	Rtn4	euxassay_004344	facial VII	68585	TS23
T5087	Rtn4	euxassay_004344	glossopharyngeal IX	68585	TS23
T5087	Rtn4	euxassay_004344	vestibulocochlear VIII	68585	TS23
T5087	Rtn4	euxassay_004344	dorsal root ganglion	68585	TS23
T5087	Rtn4	euxassay_004344	vagus X	68585	TS23
T5087	Rtn4	euxassay_004344	olfactory	68585	TS23
T5087	Rtn4	euxassay_004344		68585	
T5099	Sipa1	euxassay_004345		20469	
T5105	Tbc1d13	euxassay_004346		70296	
T5073	Ubap2l	euxassay_004347		74383	
T5888	Wbp11	euxassay_004348		60321	
T5241	2310032D16Rik	euxassay_004349		74182	
T5266	6430548M08Rik	euxassay_004350		234797	
T5263	AU024582	euxassay_004351		227648	
T5168	Anln	euxassay_004352		68743	
T5168	Anln	euxassay_004352	ventricular layer	68743	TS23
T5262	B130050I23Rik	euxassay_004353		213027	
T5223	BB220380	euxassay_004354		104709	
T5215	BC027061	euxassay_004355		232491	
T5282	BC027127	euxassay_004356	head mesenchyme	211739	TS23
T5282	BC027127	euxassay_004356	mantle layer	211739	TS23
T5282	BC027127	euxassay_004356	mandible	211739	TS23
T5282	BC027127	euxassay_004356	maxilla	211739	TS23
T5282	BC027127	euxassay_004356	mesenchyme	211739	TS23
T5282	BC027127	euxassay_004356	ventral grey horn	211739	TS23
T5172	Cdcp1	euxassay_004357	pharyngo-tympanic tube	109332	TS23
T5172	Cdcp1	euxassay_004357	stomach	109332	TS23
T5172	Cdcp1	euxassay_004357	epithelium	109332	TS23
T5172	Cdcp1	euxassay_004357	left lung	109332	TS23
T5172	Cdcp1	euxassay_004357	vibrissa	109332	TS23
T5172	Cdcp1	euxassay_004357	submandibular gland primordium	109332	TS23
T5172	Cdcp1	euxassay_004357	oral epithelium	109332	TS23
T5172	Cdcp1	euxassay_004357	loop	109332	TS23
T5172	Cdcp1	euxassay_004357	molar	109332	TS23
T5172	Cdcp1	euxassay_004357	olfactory	109332	TS23
T5172	Cdcp1	euxassay_004357	adenohypophysis	109332	TS23
T5172	Cdcp1	euxassay_004357	incisor	109332	TS23
T5172	Cdcp1	euxassay_004357	thymus primordium	109332	TS23
T5172	Cdcp1	euxassay_004357	midgut	109332	TS23
T5172	Cdcp1	euxassay_004357	respiratory	109332	TS23
T5172	Cdcp1	euxassay_004357	naris	109332	TS23
T5172	Cdcp1	euxassay_004357	trachea	109332	TS23
T5172	Cdcp1	euxassay_004357	oesophagus	109332	TS23
T5172	Cdcp1	euxassay_004357	fundus region	109332	TS23
T5172	Cdcp1	euxassay_004357	rectum	109332	TS23
T5172	Cdcp1	euxassay_004357	hindgut	109332	TS23
T5172	Cdcp1	euxassay_004357	right lung	109332	TS23
T5238	Chrnb3	euxassay_004358		108043	
T5238	Chrnb3	euxassay_004358	mantle layer	108043	TS23
T5166	Col16a1	euxassay_004359	trunk mesenchyme	107581	TS23
T5278	D10Bwg0791e	euxassay_004360	stroma	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	neural retina	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	brain	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	trigeminal V	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	facial VII	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	vestibulocochlear VIII	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	glossopharyngeal IX	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	dorsal root ganglion	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	vagus X	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	spinal cord	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	cervical	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	cervico-thoracic	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	olfactory	72480	TS23
T5278	D10Bwg0791e	euxassay_004360	thoracic	72480	TS23
T5218	D8Ertd457e	euxassay_004361		101994	
T5210	Eml3	euxassay_004362		225898	
T5253	Kcnc4	euxassay_004363	mantle layer	99738	TS23
T5253	Kcnc4	euxassay_004363	trigeminal V	99738	TS23
T5253	Kcnc4	euxassay_004363	glossopharyngeal IX	99738	TS23
T5253	Kcnc4	euxassay_004363	ventral grey horn	99738	TS23
T5253	Kcnc4	euxassay_004363	dorsal root ganglion	99738	TS23
T5253	Kcnc4	euxassay_004363	vagus X	99738	TS23
T5253	Kcnc4	euxassay_004363	cervical	99738	TS23
T5253	Kcnc4	euxassay_004363	cervico-thoracic	99738	TS23
T5253	Kcnc4	euxassay_004363	olfactory	99738	TS23
T5163	Oact1	euxassay_004364	stomach	218121	TS23
T5163	Oact1	euxassay_004364	ventricular layer	218121	TS23
T5163	Oact1	euxassay_004364	calyces	218121	TS23
T5163	Oact1	euxassay_004364	vibrissa	218121	TS23
T5163	Oact1	euxassay_004364	pancreas	218121	TS23
T5163	Oact1	euxassay_004364	olfactory	218121	TS23
T5163	Oact1	euxassay_004364	loop	218121	TS23
T5163	Oact1	euxassay_004364	rectum	218121	TS23
T5163	Oact1	euxassay_004364	fundus region	218121	TS23
T5163	Oact1	euxassay_004364	urethra	218121	TS23
T5163	Oact1	euxassay_004364	hindgut	218121	TS23
T5163	Oact1	euxassay_004364	midgut	218121	TS23
T5163	Oact1	euxassay_004364	oesophagus	218121	TS23
T5163	Oact1	euxassay_004364	trachea	218121	TS23
T5163	Oact1	euxassay_004364	ductus deferens	218121	TS23
T5163	Oact1	euxassay_004364		218121	
T5188	Phf19	euxassay_004365		74016	
T5188	Phf19	euxassay_004365	ventricular layer	74016	TS23
T5188	Phf19	euxassay_004365	cortex	74016	TS23
T5196	Phf22	euxassay_004366		71793	
T5301	Pvr	euxassay_004367		52118	
T5146	Rfwd3	euxassay_004368		234736	
T6386	Scotin	euxassay_004369		66940	
T5225	Shoc2	euxassay_004370		56392	
T5225	Shoc2	euxassay_004370	trigeminal V	56392	TS23
T5225	Shoc2	euxassay_004370	facial VII	56392	TS23
T5225	Shoc2	euxassay_004370	glossopharyngeal IX	56392	TS23
T5225	Shoc2	euxassay_004370	dorsal root ganglion	56392	TS23
T5235	Slc17a6	euxassay_004371	stroma	140919	TS23
T5235	Slc17a6	euxassay_004371	marginal layer	140919	TS23
T5235	Slc17a6	euxassay_004371	mantle layer	140919	TS23
T5235	Slc17a6	euxassay_004371	neural retina	140919	TS23
T5235	Slc17a6	euxassay_004371	trigeminal V	140919	TS23
T5235	Slc17a6	euxassay_004371	facial VII	140919	TS23
T5235	Slc17a6	euxassay_004371	vestibulocochlear VIII	140919	TS23
T5235	Slc17a6	euxassay_004371	glossopharyngeal IX	140919	TS23
T5235	Slc17a6	euxassay_004371	dorsal root ganglion	140919	TS23
T5235	Slc17a6	euxassay_004371	olfactory	140919	TS23
T5235	Slc17a6	euxassay_004371	spinal cord	140919	TS23
T5235	Slc17a6	euxassay_004371	mesenchyme	140919	TS23
T5235	Slc17a6	euxassay_004371	vagus X	140919	TS23
T5261	Slc7a14	euxassay_004372		241919	
T5211	Spfh2	euxassay_004373		244373	
T5191	Suv39h1	euxassay_004374		20937	
T5239	Tmem16b	euxassay_004375		243634	
T5239	Tmem16b	euxassay_004375	olfactory	243634	TS23
T5239	Tmem16b	euxassay_004375	ventral grey horn	243634	TS23
T5239	Tmem16b	euxassay_004375	mantle layer	243634	TS23
T5206	Usp45	euxassay_004376		77593	
T5265	Vps11	euxassay_004377		71732	
T5169	Wdr40a	euxassay_004378		68970	
T5240	Xrcc2	euxassay_004379		57434	
T6394	1700123O20Rik	euxassay_004380		58248	
T6388	1810009M01Rik	euxassay_004381	neural retina	65963	TS23
T6388	1810009M01Rik	euxassay_004381	submandibular gland primordium	65963	TS23
T6388	1810009M01Rik	euxassay_004381		65963	
T6388	1810009M01Rik	euxassay_004381	calyces	65963	TS23
T6388	1810009M01Rik	euxassay_004381	dorsal root ganglion	65963	TS23
T6388	1810009M01Rik	euxassay_004381	ventral grey horn	65963	TS23
T6401	BC004728	euxassay_004382	rib	207818	TS23
T6401	BC004728	euxassay_004382	humerus	207818	TS23
T6401	BC004728	euxassay_004382	mesenchyme	207818	TS23
T6401	BC004728	euxassay_004382	scapula	207818	TS23
T6401	BC004728	euxassay_004382	Meckel's cartilage	207818	TS23
T6401	BC004728	euxassay_004382	cervical region	207818	TS23
T6401	BC004728	euxassay_004382	thoracic region	207818	TS23
T6401	BC004728	euxassay_004382	lumbar region	207818	TS23
T6401	BC004728	euxassay_004382	sacral region	207818	TS23
T6397	Btn1a1	euxassay_004383		12231	
T6397	Btn1a1	euxassay_004383	valve	12231	TS23
T6396	Chi3l1	euxassay_004384		12654	
T6393	Cox7a2l	euxassay_004385		20463	
T6404	Cutc	euxassay_004386		66388	
T6405	D10Wsu52e	euxassay_004387		28088	
T6387	Epsti1	euxassay_004388		108670	
T6395	Gmfg	euxassay_004389		63986	
T6395	Gmfg	euxassay_004389	thymus primordium	63986	TS23
T6407	Itm2b	euxassay_004390		16432	
T5872	Poll	euxassay_004391		56626	
T6400	Ruvbl1	euxassay_004392		56505	
T6391	Sod2	euxassay_004393		20656	
T6391	Sod2	euxassay_004393	axial muscle	20656	TS23
T6391	Sod2	euxassay_004393	trigeminal V	20656	TS23
T6391	Sod2	euxassay_004393	glossopharyngeal IX	20656	TS23
T6391	Sod2	euxassay_004393	dorsal root ganglion	20656	TS23
T6391	Sod2	euxassay_004393	vagus X	20656	TS23
T6391	Sod2	euxassay_004393	marginal layer	20656	TS23
T6391	Sod2	euxassay_004393	thymus primordium	20656	TS23
T6402	Tekt2	euxassay_004394		24084	
T6389	Tmem51	euxassay_004395		214359	
T6398	Tor1b	euxassay_004396		30934	
T6392	Ube2s	euxassay_004397		77891	
T6417	2410002O22Rik	euxassay_004398		66975	
T6412	Aldh9a1	euxassay_004399		56752	
T6413	BC006705	euxassay_004400		214572	
T6419	BC020002	euxassay_004401		252875	
T6409	Ccni	euxassay_004402		12453	
T6436	Csnk1d	euxassay_004403		104318	
T6427	Dgka	euxassay_004404	ear	13139	TS23
T6427	Dgka	euxassay_004404	pharyngo-tympanic tube	13139	TS23
T6427	Dgka	euxassay_004404	stomach	13139	TS23
T6427	Dgka	euxassay_004404	trigeminal V	13139	TS23
T6427	Dgka	euxassay_004404	vibrissa	13139	TS23
T6427	Dgka	euxassay_004404	oral epithelium	13139	TS23
T6427	Dgka	euxassay_004404	dorsal root ganglion	13139	TS23
T6427	Dgka	euxassay_004404	glossopharyngeal IX	13139	TS23
T6427	Dgka	euxassay_004404	vestibulocochlear VIII	13139	TS23
T6427	Dgka	euxassay_004404	olfactory	13139	TS23
T6427	Dgka	euxassay_004404	thymus primordium	13139	TS23
T6427	Dgka	euxassay_004404	thyroid	13139	TS23
T6427	Dgka	euxassay_004404	epithelium	13139	TS23
T6427	Dgka	euxassay_004404	oesophagus	13139	TS23
T6427	Dgka	euxassay_004404	pharynx	13139	TS23
T6427	Dgka	euxassay_004404	respiratory	13139	TS23
T6427	Dgka	euxassay_004404	naris	13139	TS23
T6427	Dgka	euxassay_004404	trachea	13139	TS23
T6434	Dpp3	euxassay_004405		75221	
T6410	Dyrk3	euxassay_004406		226419	
T6410	Dyrk3	euxassay_004406	olfactory	226419	TS23
T6410	Dyrk3	euxassay_004406	submandibular gland primordium	226419	TS23
T6410	Dyrk3	euxassay_004406	respiratory	226419	TS23
T6410	Dyrk3	euxassay_004406	pharynx	226419	TS23
T6408	Hnrpk	euxassay_004407		15387	
T6416	Leprot	euxassay_004408		230514	
T6424	Llglh2	euxassay_004409	stomach	217325	TS23
T6424	Llglh2	euxassay_004409	lung	217325	TS23
T6424	Llglh2	euxassay_004409	metanephros	217325	TS23
T6424	Llglh2	euxassay_004409	midgut	217325	TS23
T6424	Llglh2	euxassay_004409	vibrissa	217325	TS23
T6424	Llglh2	euxassay_004409	olfactory	217325	TS23
T6424	Llglh2	euxassay_004409	rectum	217325	TS23
T6424	Llglh2	euxassay_004409	pharynx	217325	TS23
T6424	Llglh2	euxassay_004409	bladder	217325	TS23
T6424	Llglh2	euxassay_004409	respiratory	217325	TS23
T6424	Llglh2	euxassay_004409	oesophagus	217325	TS23
T6424	Llglh2	euxassay_004409	trachea	217325	TS23
T6430	Lpl	euxassay_004410	mesenchyme	16956	TS23
T6430	Lpl	euxassay_004410	liver	16956	TS23
T6430	Lpl	euxassay_004410	rest of mesenchyme	16956	TS23
T6430	Lpl	euxassay_004410	interdigital region between digits 1 and 2	16956	TS23
