row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id
3897,315,"ENSG00000164978","NUDT2",318
3898,34219,"ENSG00000092036","HAUS4",54930
3899,1000407,"","FAM223A",100132967
3900,1609,"ENSG00000123454","DBH",1621
3901,55199,"ENSG00000132881","RSG1",79363
3902,5448,"ENSG00000168938","PPIC",5480
3903,41004,"ENSG00000139880","CDH24",64403
3904,30921,"ENSG00000116983","HPCAL4",51440
3905,6749,"ENSG00000101109","STK4",6789
3906,30636,"ENSG00000053372","MRTO4",51154
3907,33749,"ENSG00000205352","PRR13",54458
3908,1956,"ENSG00000142627","EPHA2",1969
3909,30139,"ENSG00000163947","ARHGEF3",50650
3910,5496,"ENSG00000112640","PPP2R5D",5528
3911,1039,"ENSG00000165556","CDX2",1045
3912,58522,"ENSG00000100916","BRMS1L",84312
3913,5504,"ENSG00000011485","PPP5C",5536
3914,36174,"ENSG00000026652","AGPAT4",56895
3915,10197,"ENSG00000006606","CCL26",10344
3916,60254,"ENSG00000168418","KCNG4",93107
3917,4900,"ENSG00000143748","NVL",4931
3918,10902,"ENSG00000198373","WWP2",11060
3919,59152,"ENSG00000129474","AJUBA",84962
3920,9196,"ENSG00000119041","GTF3C3",9330
3921,22614,"ENSG00000112144","ICK",22858
3922,652,"ENSG00000116985","BMP8B",656
3923,6334,"ENSG00000106178","CCL24",6369
3924,22740,"ENSG00000100813","ACIN1",22985
3925,7401,"ENSG00000028116","VRK2",7444
3926,6870,"ENSG00000089225","TBX5",6910
3927,58096,"","TMEM120A",83862
3928,26764,"ENSG00000122735","DNAI1",27019
3929,1967,"ENSG00000110321","EIF4G2",1982
3930,33746,"ENSG00000037637","FBXO42",54455
3931,34185,"ENSG00000040487","PQLC2",54896
3932,77739,"ENSG00000124702","KLHDC3",116138
3933,9495,"ENSG00000104728","ARHGEF10",9639
3934,57988,"ENSG00000100395","L3MBTL2",83746
3935,4759,"ENSG00000109320","NFKB1",4790
3936,26256,"ENSG00000163909","HEYL",26508
3937,1859,"ENSG00000112242","E2F3",1871
3938,80328,"ENSG00000149212","SESN3",143686
3939,8407,"ENSG00000077800","FKBP6",8468
3940,23173,"ENSG00000134376","CRB1",23418
3941,9776,"ENSG00000176595","KBTBD11",9920
3942,34641,"ENSG00000172301","C17orf79",55352
3943,1001970,"ENSG00000253719","ATXN7L3B",552889
3944,1724,"ENSG00000130826","DKC1",1736
3945,79269,"ENSG00000142632","ARHGEF19",128272
3946,125638,"ENSG00000176731","C8orf59",401466
3947,34091,"ENSG00000043514","TRIT1",54802
3948,31137,"ENSG00000127952","STYXL1",51657
3949,5234,"ENSG00000124102","PI3",5266
3950,81110,"ENSG00000168944","CEP120",153241
3951,3341,"ENSG00000157219","HTR5A",3361
3952,3337,"ENSG00000135914","HTR2B",3357
3953,10519,"ENSG00000150637","CD226",10666
3954,55857,"ENSG00000197121","PGAP1",80055
3955,59682,"ENSG00000124541","RRP36",88745
3956,218,"","ALDH3B1",221
3957,35102,"ENSG00000108651","UTP6",55813
3958,6370,"ENSG00000124233","SEMG1",6406
3959,8455,"ENSG00000137270","GCM1",8521
3960,8949,"ENSG00000134873","CLDN10",9071
3961,9048,"ENSG00000036448","MYOM2",9172
3962,2306,"ENSG00000122025","FLT3",2322
3963,81680,"ENSG00000152990","GPR125",166647
3964,81745,"ENSG00000198870","C9orf96",169436
3965,56033,"ENSG00000162923","WDR26",80232
3966,59827,"ENSG00000137171","KLC4",89953
3967,6371,"ENSG00000124157","SEMG2",6407
3968,804,"ENSG00000160014","CALM3",808
3969,133615,"ENSG00000225860","FLJ42842",440446
3970,4799,"ENSG00000239672","NME1",4830
3971,36980,"ENSG00000140950","KIAA1609",57707
3972,30605,"ENSG00000120963","ZNF706",51123
3973,58078,"ENSG00000134588","USP26",83844
3974,34190,"ENSG00000145996","CDKAL1",54901
3975,755,"ENSG00000133742","CA1",759
3976,80852,"","ZNF295-AS1",150142
3977,4584,"ENSG00000116990","MYCL1",4610
3978,119529,"ENSG00000187144","SPATA21",374955
3979,4702,"ENSG00000110717","NDUFS8",4728
3980,11153,"ENSG00000124232","RBPJL",11317
3981,25663,"ENSG00000176225","RTTN",25914
3982,30751,"ENSG00000183434","TFDP3",51270
3983,110235,"ENSG00000188710","QRFP",347148
3984,23019,"ENSG00000100403","ZC3H7B",23264
3985,94129,"ENSG00000157335","CLEC18C",283971
3986,58995,"ENSG00000135953","MFSD9",84804
3987,2576,"ENSG00000213930","GALT",2592
3988,34355,"ENSG00000090857","PDPR",55066
3989,37941,"ENSG00000012660","ELOVL5",60481
3990,30346,"ENSG00000110315","RNF141",50862
3991,55425,"ENSG00000161981","SNRNP25",79622
3992,55486,"ENSG00000175048","ZDHHC14",79683
3993,4800,"ENSG00000011052","NME2",4831
3994,55794,"","AGPAT4-IT1",79992
3995,4665,"ENSG00000115053","NCL",4691
3996,54912,"ENSG00000124279","FASTKD3",79072
3997,5039,"ENSG00000185345","PARK2",5071
3998,1046,"ENSG00000092067","CEBPE",1053
3999,23183,"ENSG00000092068","SLC7A8",23428
4000,123098,"","FLJ39739",388685
4001,60057,"ENSG00000065413","ANKRD44",91526
4002,10934,"ENSG00000160323","ADAMTS13",11093
4003,23161,"ENSG00000103187","COTL1",23406
4004,59119,"ENSG00000130720","FIBCD1",84929
4005,10166,"ENSG00000110719","TCIRG1",10312
4006,34045,"ENSG00000144730","IL17RD",54756
4007,10736,"ENSG00000133800","LYVE1",10894
4008,59863,"ENSG00000204070","SYS1",90196
4009,90233,"ENSG00000205176","REXO1L1",254958
4010,5722,"ENSG00000112655","PTK7",5754
4011,4324,"ENSG00000103152","MPG",4350
4012,36377,"ENSG00000169857","AVEN",57099
4013,2224,"ENSG00000076716","GPC4",2239
4014,59706,"ENSG00000177398","UMODL1",89766
4015,619,"ENSG00000161267","BDH1",622
4016,55023,"ENSG00000185515","BRCC3",79184
4017,3613,"ENSG00000186480","INSIG1",3638
4018,2892,"ENSG00000160007","ARHGAP35",2909
4019,54986,"ENSG00000181027","FKRP",79147
4020,5579,"ENSG00000102580","DNAJC3",5611
4021,5506,"ENSG00000131238","PPT1",5538
4022,77543,"ENSG00000080947","CROCCP3",114819
4023,94901,"ENSG00000176774","MAGEB18",286514
4024,6966,"ENSG00000167074","TEF",7008
4025,80672,"ENSG00000174521","TTC9B",148014
4026,30578,"ENSG00000011260","UTP18",51096
4027,3565,"ENSG00000137070","IL11RA",3590
4028,90367,"ENSG00000173401","GLIPR1L1",256710
4029,6886,"ENSG00000135111","TBX3",6926
4030,7489,"ENSG00000170027","YWHAG",7532
4031,2305,"ENSG00000102755","FLT1",2321
4032,9568,"ENSG00000148429","USP6NL",9712
4033,10188,"ENSG00000072952","MRVI1",10335
4034,35149,"ENSG00000244274","DBNDD2",55861
4035,23340,"ENSG00000107201","DDX58",23586
4036,149565,"ENSG00000145354","CISD2",493856
4037,11108,"ENSG00000157349","DDX19B",11269
4038,2226,"ENSG00000151422","FER",2241
4039,55737,"ENSG00000105219","CNTD2",79935
4040,81422,"ENSG00000176746","MAGEB6",158809
4041,6175,"ENSG00000164587","RPS14",6208
4042,6620,"ENSG00000134532","SOX5",6660
4043,36235,"ENSG00000143355","LHX9",56956
4044,8743,"ENSG00000163666","HESX1",8820
4045,80357,"ENSG00000180481","GLIPR1L2",144321
4046,79683,"ENSG00000146700","SRCRB4D",136853
4047,3033,"ENSG00000130656","HBZ",3050
4048,31084,"ENSG00000124155","PIGT",51604
4049,59957,"","PPP1R3E",90673
4050,80989,"ENSG00000181798","LINC00471",151477
4051,6682,"ENSG00000112658","SRF",6722
4052,80327,"ENSG00000077458","FAM76B",143684
4053,81627,"ENSG00000168634","WFDC13",164237
4054,3025,"ENSG00000206177","HBM",3042
4055,36130,"ENSG00000134153","EMC7",56851
4056,205,"ENSG00000105221","AKT2",208
4057,6474,"ENSG00000105281","SLC1A5",6510
4058,1289,"ENSG00000049089","COL9A2",1298
4059,7368,"ENSG00000155959","VBP1",7411
4060,10330,"ENSG00000170035","UBE2E3",10477
4061,80268,"ENSG00000239388","ASB14",142686
4062,124190,"ENSG00000149651","SPINT4",391253
4063,2712,"ENSG00000001084","GCLC",2729
4064,10170,"ENSG00000171596","NMUR1",10316
4065,10064,"ENSG00000197579","TOPORS",10210
4066,77733,"ENSG00000101457","DNTTIP1",116092
4067,83652,"ENSG00000174844","DNAH12",201625
4068,9475,"ENSG00000160179","ABCG1",9619
4069,4655,"ENSG00000158747","NBL1",4681
4070,10852,"ENSG00000139278","GLIPR1",11010
4071,92356,"ENSG00000185352","HS6ST3",266722
4072,2703,"ENSG00000147257","GPC3",2719
4073,79979,"ENSG00000151414","NEK7",140609
4074,22868,"ENSG00000112659","CUL9",23113
4075,77665,"ENSG00000144741","SLC25A26",115286
4076,94850,"ENSG00000126882","FAM78A",286336
4077,3342,"ENSG00000158748","HTR6",3362
4078,125062,"","FLJ42220",400207
4079,3032,"ENSG00000086506","HBQ1",3049
4080,10259,"ENSG00000101443","WFDC2",10406
4081,4830,"ENSG00000130751","NPAS1",4861
4082,47,"ENSG00000100412","ACO2",50
4083,40782,"ENSG00000108666","C17orf75",64149
4084,4686,"ENSG00000165264","NDUFB6",4712
4085,2005,"ENSG00000164778","EN2",2020
4086,58202,"ENSG00000167930","ITFG3",83986
4087,37300,"ENSG00000236287","ZBED5",58486
4088,10907,"ENSG00000175063","UBE2C",11065
4089,5051,"ENSG00000198807","PAX9",5083
4090,55443,"ENSG00000184208","C22orf46",79640
4091,4016,"ENSG00000162337","LRP5",4041
4092,83464,"ENSG00000157353","FUK",197258
4093,28115,"","IGHV7-81",28378
4094,25571,"ENSG00000137094","DNAJB5",25822
4095,5115,"ENSG00000156973","PDE6D",5147
4096,30910,"ENSG00000130340","SNX9",51429
4097,22688,"ENSG00000146707","POMZP3",22932
4098,59866,"ENSG00000124104","SNX21",90203
4099,2979,"ENSG00000197465","GYPE",2996
4100,85632,"","GTSCR1",220158
4101,30791,"ENSG00000092096","SLC22A17",51310
4102,8819,"ENSG00000087053","MTMR2",8898
4103,2976,"ENSG00000170180","GYPA",2993
4104,9846,"ENSG00000140199","SLC12A6",9990
4105,80880,"ENSG00000167077","MEI1",150365
4106,375,"ENSG00000168374","ARF4",378
4107,9910,"ENSG00000142230","SAE1",10055
4108,34914,"ENSG00000153786","ZDHHC7",55625
4109,79744,"ENSG00000122728","TAF1L",138474
4110,58922,"ENSG00000130723","PRRC2B",84726
4111,5290,"ENSG00000127472","PLA2G5",5322
4112,26999,"ENSG00000172346","CSDC2",27254
4113,395,"ENSG00000242173","ARHGDIG",398
4114,79153,"ENSG00000160392","C19orf47",126526
4115,79754,"ENSG00000174038","C9orf131",138724
4116,8268,"ENSG00000188763","FZD9",8326
4117,57792,"ENSG00000130717","UCK1",83549
4118,3905,"ENSG00000143815","LBR",3930
4119,80159,"ENSG00000132801","ZSWIM3",140831
4120,80160,"ENSG00000180305","WFDC10A",140832
4121,83654,"ENSG00000174839","FAM116A",201627
4122,23205,"ENSG00000189091","SF3B3",23450
4123,59629,"ENSG00000147613","PSKH2",85481
4124,59867,"ENSG00000168612","ZSWIM1",90204
4125,92296,"","LINC00094",266655
4126,9639,"ENSG00000117016","RIMS3",9783
4127,41289,"ENSG00000185615","PDIA2",64714
4128,119462,"ENSG00000110328","GALNTL4",374378
4129,5444,"ENSG00000064601","CTSA",5476
4130,9567,"ENSG00000145016","KIAA0226",9711
4131,2531,"ENSG00000196419","XRCC6",2547
4132,81312,"ENSG00000164893","SLC7A13",157724
4133,80638,"ENSG00000160396","HIPK4",147746
4134,85721,"ENSG00000159398","CES5A",221223
4135,3651,"ENSG00000115232","ITGA4",3676
4136,58642,"ENSG00000184384","MAML2",84441
4137,41197,"ENSG00000158786","PLA2G2F",64600
4138,133166,"","FLJ32742",439944
4139,5756,"ENSG00000081237","PTPRC",5788
4140,125545,"ENSG00000124743","KLHL31",401265
4141,109619,"ENSG00000153789","FAM92B",339145
4142,10132,"ENSG00000100842","EFS",10278
4143,59000,"ENSG00000215908","CROCCP2",84809
4144,36989,"ENSG00000105227","PRX",57716
4145,10350,"ENSG00000198722","UNC13B",10497
4146,2977,"ENSG00000250361","GYPB",2994
4147,8792,"ENSG00000078269","SYNJ2",8871
4148,23206,"ENSG00000115524","SF3B1",23451
4149,4849,"ENSG00000163273","NPPC",4880
4150,4616,"ENSG00000176658","MYO1D",4642
4151,35029,"ENSG00000154380","ENAH",55740
4152,81253,"ENSG00000176428","VPS37D",155382
4153,79244,"ENSG00000162543","UBXN10",127733
4154,81258,"ENSG00000184863","RBM33",155435
4155,55682,"ENSG00000100147","CCDC134",79879
4156,80520,"ENSG00000157368","IL34",146433
4157,93996,"ENSG00000139508","SLC46A3",283537
4158,30856,"ENSG00000162627","SNX7",51375
4159,25842,"ENSG00000105321","CCDC9",26093
4160,4598,"ENSG00000197616","MYH6",4624
4161,2872,"ENSG00000107263","RAPGEF1",2889
4162,10733,"ENSG00000109819","PPARGC1A",10891
4163,4802,"ENSG00000103202","NME4",4833
4164,34580,"ENSG00000110075","PPP6R3",55291
4165,10706,"ENSG00000137204","SLC22A7",10864
4166,30597,"ENSG00000176623","FAM82B",51115
4167,25768,"ENSG00000151461","UPF2",26019
4168,6681,"ENSG00000198911","SREBF2",6721
4169,29683,"ENSG00000197019","SERTAD1",29950
4170,40578,"ENSG00000100982","PCIF1",63935
4171,76905,"ENSG00000071462","WBSCR22",114049
4172,79809,"ENSG00000177689","MAGEB10",139422
4173,32827,"ENSG00000160185","UBASH3A",53347
4174,34794,"ENSG00000182117","NOP10",55505
4175,55625,"ENSG00000088756","ARHGAP28",79822
4176,60301,"ENSG00000137221","TJAP1",93643
4177,6619,"ENSG00000124766","SOX4",6659
4178,29679,"ENSG00000167565","SERTAD3",29946
4179,34079,"ENSG00000168769","TET2",54790
4180,90198,"ENSG00000176454","LPCAT4",254531
4181,25812,"ENSG00000242612","DECR2",26063
4182,90302,"ENSG00000257704","PRR24",255783
4183,1991,"ENSG00000049540","ELN",2006
4184,34129,"ENSG00000137074","APTX",54840
4185,80427,"ENSG00000151338","MIPOL1",145282
4186,642,"ENSG00000090013","BLVRB",645
4187,10096,"ENSG00000197584","KCNMB2",10242
4188,79243,"ENSG00000158816","VWA5B1",127731
4189,8917,"ENSG00000112902","SEMA5A",9037
4190,23144,"ENSG00000123066","MED13L",23389
4191,81608,"ENSG00000179862","CITED4",163732
4192,3309,"ENSG00000144381","HSPD1",3329
4193,81617,"ENSG00000183114","FAM43B",163933
4194,58742,"ENSG00000163376","KBTBD8",84541
4195,4099,"ENSG00000112893","MAN2A1",4124
4196,4292,"ENSG00000100985","MMP9",4318
4197,58841,"ENSG00000141200","KIF2B",84643
4198,59781,"ENSG00000124574","ABCC10",89845
4199,724,"ENSG00000197405","C5AR1",728
4200,6223,"ENSG00000186350","RXRA",6256
4201,10246,"ENSG00000164162","ANAPC10",10393
4202,9392,"ENSG00000171453","POLR1C",9533
4203,9583,"ENSG00000090565","RAB11FIP3",9727
4204,9746,"ENSG00000117600","LPPR4",9890
4205,4599,"ENSG00000092054","MYH7",4625
4206,58433,"ENSG00000114473","IQCG",84223
4207,9126,"ENSG00000105245","NUMBL",9253
4208,26947,"ENSG00000134830","GPR77",27202
4209,973,"ENSG00000158825","CDA",978
4210,1355,"ENSG00000189143","CLDN4",1364
4211,22770,"ENSG00000175265","GOLGA8A",23015
4212,9560,"ENSG00000134815","DHX34",9704
4213,8914,"ENSG00000121797","CCRL2",9034
4214,34003,"ENSG00000170289","CNGB3",54714
4215,33313,"ENSG00000160190","SLC37A1",54020
4216,83538,"ENSG00000171790","SLFNL1",200172
4217,30321,"ENSG00000169777","TAS2R1",50834
4218,36741,"ENSG00000124140","SLC12A5",57468
4219,79650,"ENSG00000175877","WBSCR28",135886
4220,41542,"ENSG00000158828","PINK1",65018
4221,264,"ENSG00000159461","AMFR",267
4222,11005,"ENSG00000165609","NUDT5",11164
4223,23145,"ENSG00000186908","ZDHHC17",23390
4224,133851,"ENSG00000203814","HIST2H2BF",440689
4225,9291,"ENSG00000171551","ECEL1",9427
4226,8968,"ENSG00000007541","PIGQ",9091
4227,126747,"ENSG00000185068","GTF2H5",404672
4228,22710,"ENSG00000010803","SCMH1",22955
4229,5397,"ENSG00000170734","POLH",5429
4230,55736,"ENSG00000123815","ADCK4",79934
4231,110411,"ENSG00000226435","ANKRD18DP",348840
4232,34523,"ENSG00000122692","SMU1",55234
4233,2872,"ENSG00000107263","RAPGEF1",2889
4234,59038,"ENSG00000223749","MGC16121",84848
4235,79409,"ENSG00000162944","RFTN2",130132
4236,35250,"ENSG00000100167","SEPT3",55964
4237,10005,"ENSG00000139793","MBNL2",10150
4238,81176,"ENSG00000112273","HDGFL1",154150
4239,10717,"ENSG00000127951","FGL2",10875
4240,3959,"ENSG00000106683","LIMK1",3984
4241,6704,"ENSG00000138434","SSFA2",6744
4242,34137,"ENSG00000236699","ARHGEF38",54848
4243,10982,"ENSG00000169306","IL1RAPL1",11141
4244,36274,"ENSG00000130338","TULP4",56995
4245,34015,"ENSG00000164164","OTUD4",54726
4246,10603,"ENSG00000170965","PLAC1",10761
4247,80360,"ENSG00000197503","LINC00477",144360
4248,34162,"ENSG00000099260","PALMD",54873
4249,26867,"ENSG00000050165","DKK3",27122
4250,2667,"ENSG00000086062","B4GALT1",2683
4251,10893,"ENSG00000167005","NUDT21",11051
4252,6610,"ENSG00000103326","SOLH",6650
4253,1764,"ENSG00000163687","DNASE1L3",1776
4254,37070,"ENSG00000197562","RAB40C",57799
4255,1015834,"","LOC100131541",100131541
4256,30565,"ENSG00000069482","GAL",51083
4257,953,"ENSG00000101017","CD40",958
4258,9305,"ENSG00000160563","MED27",9442
4259,81644,"ENSG00000183066","WBP2NL",164684
4260,41880,"ENSG00000152430","BOLL",66037
4261,2478,"ENSG00000116833","NR5A2",2494
4262,9291,"ENSG00000171551","ECEL1",9427
4263,9895,"ENSG00000141198","TOM1L1",10040
4264,9581,"ENSG00000196187","TMEM63A",9725
4265,9445,"ENSG00000124688","MAD2L1BP",9587
4266,7415,"ENSG00000106682","EIF4H",7458
4267,94254,"ENSG00000188493","C19orf54",284325
4268,580,"ENSG00000125124","BBS2",583
4269,790,"ENSG00000172137","CALB2",794
4270,59602,"ENSG00000136367","ZFHX2",85446
4271,85752,"ENSG00000172426","RSPH9",221421
4272,29731,"ENSG00000063169","GLTSCR1",29998
4273,37,"ENSG00000108684","ASIC2",40
4274,33802,"ENSG00000146151","HMGCLL1",54511
4275,33745,"ENSG00000119778","ATAD2B",54454
4276,583,"ENSG00000060982","BCAT1",586
4277,7419,"ENSG00000086730","LAT2",7462
4278,8827,"ENSG00000213983","AP1G2",8906
4279,83729,"ENSG00000159884","CCDC107",203260
4280,78461,"ENSG00000127578","WFIKKN1",117166
4281,6711,"ENSG00000139874","SSTR1",6751
4282,5879,"ENSG00000125249","RAP2A",5911
4283,8968,"ENSG00000007541","PIGQ",9091
4284,80961,"ENSG00000150722","PPP1R1C",151242
4285,55610,"ENSG00000138780","GSTCD",79807
4286,175,"ENSG00000162688","AGL",178
4287,80607,"ENSG00000141668","CBLN2",147381
4288,133453,"ENSG00000215252","GOLGA8B",440270
4289,60084,"ENSG00000183172","C22orf32",91689
4290,8291,"ENSG00000184678","HIST2H2BE",8349
4291,5258,"ENSG00000121879","PIK3CA",5290
4292,7379,"ENSG00000112715","VEGFA",7422
4293,81080,"ENSG00000197701","ZNF595",152687
4294,58541,"ENSG00000172366","FAM195A",84331
4295,79588,"ENSG00000150756","FAM173B",134145
4296,22819,"ENSG00000107290","SETX",23064
4297,5130,"ENSG00000168291","PDHB",5162
4298,81443,"ENSG00000156504","FAM122B",159090
4299,59734,"ENSG00000067798","NAV3",89795
4300,106018,"ENSG00000184270","HIST2H2AB",317772
4301,55583,"ENSG00000149231","CCDC82",79780
4302,6196,"ENSG00000138326","RPS24",6229
4303,1280,"ENSG00000130635","COL5A1",1289
4304,570,"ENSG00000107262","BAG1",573
4305,90080,"ENSG00000166263","STXBP4",252983
4306,9895,"ENSG00000141198","TOM1L1",10040
4307,9756,"ENSG00000159164","SV2A",9900
4308,5120,"ENSG00000160191","PDE9A",5152
4309,83589,"ENSG00000221944","TIGD1",200765
4310,59212,"ENSG00000135211","TMEM60",85025
4311,764,"ENSG00000107159","CA9",768
4312,55813,"ENSG00000172775","FAM192A",80011
4313,3487,"ENSG00000132740","IGHMBP2",3508
4314,5765,"ENSG00000173482","PTPRM",5797
4315,8251,"ENSG00000168306","ACOX2",8309
4316,29837,"ENSG00000024422","EHD2",30846
4317,6505,"ENSG00000139514","SLC7A1",6541
4318,7418,"ENSG00000106665","CLIP2",7461
4319,83472,"ENSG00000161996","WDR90",197335
4320,10490,"ENSG00000243709","LEFTY1",10637
4321,649,"ENSG00000112175","BMP5",653
4322,79589,"ENSG00000164237","CMBL",134147
4323,10116,"ENSG00000143368","SF3B4",10262
4324,58703,"ENSG00000092051","JPH4",84502
4325,4469,"ENSG00000125144","MT1G",4495
4326,90278,"","ZNF718",255403
4327,60007,"ENSG00000164209","SLC25A46",91137
4328,31139,"ENSG00000131153","GINS2",51659
4329,57512,"ENSG00000166342","NETO1",81832
4330,1894,"ENSG00000127129","EDN2",1907
4331,361,"ENSG00000165269","AQP7",364
4332,1536,"ENSG00000255974","CYP2A6",1548
4333,10341,"ENSG00000107175","CREB3",10488
4334,35463,"ENSG00000101928","MOSPD1",56180
4335,1653,"ENSG00000109606","DHX15",1665
4336,6974,"ENSG00000107140","TESK1",7016
4337,29653,"ENSG00000143811","PYCR2",29920
4338,23198,"ENSG00000117620","SLC35A3",23443
4339,30675,"ENSG00000121864","ZNF639",51193
4340,79723,"ENSG00000176566","DCAF4L2",138009
4341,10745,"ENSG00000014914","MTMR11",10903
4342,90297,"ENSG00000168743","NPNT",255743
4343,126670,"ENSG00000154102","C16orf74",404550
4344,29730,"ENSG00000105373","GLTSCR2",29997
4345,9719,"ENSG00000187391","MAGI2",9863
4346,128168,"ENSG00000183662","FAM19A1",407738
4347,3744,"ENSG00000115474","KCNJ13",3769
4348,30572,"ENSG00000102934","PLLP",51090
4349,10019,"ENSG00000140835","CHST4",10164
4350,7002,"ENSG00000143768","LEFTY2",7044
4351,85751,"ENSG00000181577","C6orf223",221416
4352,83,"ENSG00000136518","ACTL6A",86
4353,11011,"ENSG00000168309","FAM107A",11170
4354,55597,"ENSG00000111412","C12orf49",79794
4355,33722,"ENSG00000077232","DNAJC10",54431
4356,9427,"ENSG00000006704","GTF2IRD1",9569
4357,34548,"ENSG00000118307","CASC1",55259
4358,9683,"ENSG00000107185","RGP1",9827
4359,37693,"ENSG00000127124","HIVEP3",59269
4360,4088,"ENSG00000099399","MAGEB2",4113
4361,34958,"ENSG00000171109","MFN1",55669
4362,6998,"ENSG00000105329","TGFB1",7040
4363,57280,"ENSG00000124749","COL21A1",81578
4364,83472,"ENSG00000161996","WDR90",197335
4365,81065,"ENSG00000151612","ZNF827",152485
4366,1015935,"","OK/SW-CL.58",100131766
4367,3113,"ENSG00000108924","HLF",3131
4368,357,"ENSG00000165272","AQP3",360
4369,56742,"ENSG00000197496","SLC2A10",81031
4370,6379,"ENSG00000178980","SEPW1",6415
4371,81615,"ENSG00000143751","SDE2",163859
4372,59628,"ENSG00000145777","TSLP",85480
4373,7227,"ENSG00000125482","TTF1",7270
4374,10182,"ENSG00000131148","EMC8",10328
4375,57885,"ENSG00000151468","CCDC3",83643
4376,79465,"ENSG00000198643","FAM3D",131177
4377,85589,"ENSG00000162341","TPCN2",219931
4378,4212,"ENSG00000117122","MFAP2",4237
4379,25540,"ENSG00000066248","NGEF",25791
4380,36236,"ENSG00000163113","OTUD7B",56957
4381,23069,"ENSG00000119042","SATB2",23314
4382,41607,"ENSG00000165271","NOL6",65083
4383,79602,"ENSG00000134987","WDR36",134430
4384,4851,"ENSG00000159899","NPR2",4882
4385,4089,"ENSG00000198798","MAGEB3",4114
4386,79919,"ENSG00000105982","RNF32",140545
4387,60110,"ENSG00000140832","MARVELD3",91862
4388,1537,"ENSG00000198077","CYP2A7",1549
4389,41227,"ENSG00000156875","HIAT1",64645
4390,59825,"ENSG00000140983","RHOT2",89941
4391,56550,"ENSG00000123810","B9D2",80776
4392,7583,"ENSG00000186376","ZNF75D",7626
4393,3818,"ENSG00000065150","IPO5",3843
4394,4299,"ENSG00000156103","MMP16",4325
4395,36297,"ENSG00000005194","CIAPIN1",57019
4396,60657,"ENSG00000172250","SERHL",94009
4397,36643,"ENSG00000159248","GJD2",57369
4398,58434,"ENSG00000142794","NBPF3",84224
4399,4087,"ENSG00000214107","MAGEB1",4112
4400,34161,"ENSG00000174227","PIGG",54872
4401,2124,"ENSG00000064655","EYA2",2139
4402,4870,"ENSG00000129535","NRL",4901
4403,5380,"ENSG00000122042","UBL3",5412
4404,4685,"ENSG00000136521","NDUFB5",4711
4405,498,"ENSG00000164904","ALDH7A1",501
4406,36194,"ENSG00000077348","EXOSC5",56915
4407,67,"ENSG00000159251","ACTC1",70
4408,56105,"ENSG00000163026","C2orf44",80304
4409,1397,"ENSG00000105392","CRX",1406
4410,8668,"ENSG00000135116","HRK",8739
4411,4705,"ENSG00000160194","NDUFV3",4731
4412,23155,"ENSG00000159363","ATP13A2",23400
4413,4299,"ENSG00000156103","MMP16",4325
4414,25820,"ENSG00000203950","FAM127B",26071
4415,3820,"ENSG00000133703","KRAS",3845
4416,41321,"ENSG00000182827","ACBD3",64746
4417,35004,"ENSG00000125170","DOK4",55715
4418,9128,"ENSG00000164022","AIMP1",9255
4419,34492,"ENSG00000153012","LGI2",55203
4420,26326,"ENSG00000172927","MYEOV",26579
4421,31119,"ENSG00000115128","SF3B14",51639
4422,255,"ENSG00000178522","AMBN",258
4423,90093,"ENSG00000183569","SERHL2",253190
4424,2205,"ENSG00000160339","FCN2",2220
4425,33773,"ENSG00000122435","TRMT13",54482
4426,8875,"ENSG00000058056","USP13",8975
4427,7656,"ENSG00000131127","ZNF141",7700
4428,119520,"ENSG00000177191","B3GNT8",374907
4429,83594,"ENSG00000163689","C3orf67",200844
4430,31234,"ENSG00000137103","TMEM8B",51754
4431,59998,"ENSG00000181982","CCDC149",91050
4432,1009343,"","LOC100127951",100127951
4433,134494,"","SUGT1P1",441394
4434,9399,"ENSG00000115129","TP53I3",9540
4435,34390,"ENSG00000105341","ATP5SL",55101
4436,30499,"ENSG00000100908","EMC9",51016
4437,9257,"ENSG00000135966","TGFBRAP1",9392
4438,60234,"ENSG00000135736","CCDC102A",92922
4439,8908,"ENSG00000103269","RHBDL1",9028
4440,9572,"ENSG00000021776","AQR",9716
4441,23026,"ENSG00000118200","CAMSAP2",23271
4442,5689,"ENSG00000100911","PSME2",5721
4443,810,"ENSG00000152495","CAMK4",814
4444,663,"ENSG00000151914","DST",667
4445,119556,"ENSG00000176732","PFN4",375189
4446,34286,"ENSG00000088992","TESC",54997
4447,80113,"ENSG00000152954","NRSN1",140767
4448,10972,"ENSG00000137225","CAPN11",11131
4449,33801,"ENSG00000189184","PCDH18",54510
4450,34256,"ENSG00000169551","CXorf48",54967
4451,94931,"ENSG00000183814","LIN9",286826
4452,2694,"ENSG00000198814","GK",2710
4453,11031,"ENSG00000237984","PTENP1",11191
4454,10127,"ENSG00000103266","STUB1",10273
4455,57293,"ENSG00000143401","ANP32E",81611
4456,41367,"ENSG00000125485","DDX31",64794
4457,2952,"ENSG00000077809","GTF2I",2969
4458,1400,"ENSG00000160202","CRYAA",1409
4459,5284,"ENSG00000160199","PKNOX1",5316
4460,40733,"ENSG00000169393","ELSPBP1",64100
4461,60239,"","FP588",92973
4462,6311,"ENSG00000108702","CCL1",6346
4463,6354,"ENSG00000117118","SDHB",6390
